head_id,tail_id,head,head_type,relation,relation_zh,tail,tail_type,evidence,source_pages,source_chunks,confidence
Chapter_中级船体装配工工艺学,Chapter_第三章,中级船体装配工工艺学,Chapter,contains,包含,第三章,Chapter,教材章节,"[64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95]","[""shiprag_p064_00078"", ""shiprag_p065_00079"", ""shiprag_p066_00080"", ""shiprag_p066_00081"", ""shiprag_p067_00082"", ""shiprag_p068_00083"", ""shiprag_p069_00084"", ""shiprag_p070_00085"", ""shiprag_p071_00086"", ""shiprag_p072_00087"", ""shiprag_p073_00088"", ""shiprag_p073_00089"", ""shiprag_p074_00090"", ""shiprag_p075_00091"", ""shiprag_p076_00092"", ""shiprag_p077_00093"", ""shiprag_p078_00094"", ""shiprag_p079_00095"", ""shiprag_p080_00096"", ""shiprag_p081_00097"", ""shiprag_p082_00098"", ""shiprag_p083_00099"", ""shiprag_p084_00100"", ""shiprag_p085_00101"", ""shiprag_p086_00102"", ""shiprag_p087_00103"", ""shiprag_p088_00104"", ""shiprag_p089_00105"", ""shiprag_p090_00106"", ""shiprag_p091_00107"", ""shiprag_p092_00108"", ""shiprag_p093_00109"", ""shiprag_p094_00110"", ""shiprag_p095_00111""]",0.95
Chapter_中级船体装配工工艺学,Chapter_第二章舟,中级船体装配工工艺学,Chapter,contains,包含,第二章舟,Chapter,教材章节,"[33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63]","[""shiprag_p033_00040"", ""shiprag_p033_00041"", ""shiprag_p034_00042"", ""shiprag_p035_00043"", ""shiprag_p036_00044"", ""shiprag_p036_00045"", ""shiprag_p037_00046"", ""shiprag_p038_00047"", ""shiprag_p038_00048"", ""shiprag_p039_00049"", ""shiprag_p040_00050"", ""shiprag_p041_00051"", ""shiprag_p042_00052"", ""shiprag_p043_00053"", ""shiprag_p044_00054"", ""shiprag_p045_00055"", ""shiprag_p046_00056"", ""shiprag_p047_00057"", ""shiprag_p048_00058"", ""shiprag_p048_00059"", ""shiprag_p049_00060"", ""shiprag_p050_00061"", ""shiprag_p051_00062"", ""shiprag_p051_00063"", ""shiprag_p052_00064"", ""shiprag_p053_00065"", ""shiprag_p054_00066"", ""shiprag_p054_00067"", ""shiprag_p055_00068"", ""shiprag_p056_00069"", ""shiprag_p057_00070"", ""shiprag_p058_00071"", ""shiprag_p059_00072"", ""shiprag_p060_00073"", ""shiprag_p060_00074"", ""shiprag_p061_00075"", ""shiprag_p062_00076"", ""shiprag_p063_00077""]",0.95
Chapter_中级船体装配工工艺学,Chapter_第五章,中级船体装配工工艺学,Chapter,contains,包含,第五章,Chapter,教材章节,"[112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149]","[""shiprag_p112_00129"", ""shiprag_p113_00130"", ""shiprag_p114_00131"", ""shiprag_p115_00132"", ""shiprag_p116_00133"", ""shiprag_p116_00134"", ""shiprag_p117_00135"", ""shiprag_p118_00136"", ""shiprag_p119_00137"", ""shiprag_p120_00138"", ""shiprag_p121_00139"", ""shiprag_p122_00140"", ""shiprag_p123_00141"", ""shiprag_p124_00142"", ""shiprag_p125_00143"", ""shiprag_p126_00144"", ""shiprag_p127_00145"", ""shiprag_p128_00146"", ""shiprag_p129_00147"", ""shiprag_p130_00148"", ""shiprag_p131_00149"", ""shiprag_p132_00150"", ""shiprag_p133_00151"", ""shiprag_p133_00152"", ""shiprag_p134_00153"", ""shiprag_p135_00154"", ""shiprag_p136_00155"", ""shiprag_p136_00156"", ""shiprag_p137_00157"", ""shiprag_p138_00158"", ""shiprag_p139_00159"", ""shiprag_p140_00160"", ""shiprag_p141_00161"", ""shiprag_p141_00162"", ""shiprag_p142_00163"", ""shiprag_p143_00164"", ""shiprag_p144_00165"", ""shiprag_p145_00166"", ""shiprag_p146_00167"", ""shiprag_p146_00168"", ""shiprag_p147_00169"", ""shiprag_p148_00170"", ""shiprag_p149_00171""]",0.95
Chapter_中级船体装配工工艺学,Chapter_第五章船体分段的装配,中级船体装配工工艺学,Chapter,contains,包含,第五章船体分段的装配,Chapter,教材章节,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]","[""shiprag_p008_00008"", ""shiprag_p008_00009"", ""shiprag_p009_00010"", ""shiprag_p010_00011"", ""shiprag_p011_00012"", ""shiprag_p012_00013"", ""shiprag_p013_00014"", ""shiprag_p014_00015"", ""shiprag_p015_00016"", ""shiprag_p016_00017"", ""shiprag_p017_00018"", ""shiprag_p018_00019"", ""shiprag_p018_00020"", ""shiprag_p019_00021"", ""shiprag_p019_00022"", ""shiprag_p020_00023"", ""shiprag_p021_00024"", ""shiprag_p022_00025"", ""shiprag_p023_00026"", ""shiprag_p024_00027"", ""shiprag_p024_00028"", ""shiprag_p025_00029"", ""shiprag_p026_00030"", ""shiprag_p027_00031"", ""shiprag_p027_00032"", ""shiprag_p028_00033"", ""shiprag_p029_00034"", ""shiprag_p029_00035"", ""shiprag_p030_00036"", ""shiprag_p030_00037"", ""shiprag_p031_00038"", ""shiprag_p032_00039""]",0.95
Chapter_中级船体装配工工艺学,Chapter_第六章,中级船体装配工工艺学,Chapter,contains,包含,第六章,Chapter,教材章节,"[150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178]","[""shiprag_p150_00172"", ""shiprag_p151_00173"", ""shiprag_p152_00174"", ""shiprag_p153_00175"", ""shiprag_p153_00176"", ""shiprag_p154_00177"", ""shiprag_p155_00178"", ""shiprag_p156_00179"", ""shiprag_p157_00180"", ""shiprag_p157_00181"", ""shiprag_p158_00182"", ""shiprag_p159_00183"", ""shiprag_p159_00184"", ""shiprag_p160_00185"", ""shiprag_p161_00186"", ""shiprag_p161_00187"", ""shiprag_p162_00188"", ""shiprag_p163_00189"", ""shiprag_p164_00190"", ""shiprag_p165_00191"", ""shiprag_p166_00192"", ""shiprag_p166_00193"", ""shiprag_p167_00194"", ""shiprag_p168_00195"", ""shiprag_p169_00196"", ""shiprag_p170_00197"", ""shiprag_p170_00198"", ""shiprag_p171_00199"", ""shiprag_p172_00200"", ""shiprag_p173_00201"", ""shiprag_p174_00202"", ""shiprag_p174_00203"", ""shiprag_p175_00204"", ""shiprag_p176_00205"", ""shiprag_p176_00206"", ""shiprag_p177_00207"", ""shiprag_p177_00208"", ""shiprag_p178_00209""]",0.95
Chapter_中级船体装配工工艺学,Chapter_第四章,中级船体装配工工艺学,Chapter,contains,包含,第四章,Chapter,教材章节,"[96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111]","[""shiprag_p096_00112"", ""shiprag_p097_00113"", ""shiprag_p098_00114"", ""shiprag_p099_00115"", ""shiprag_p100_00116"", ""shiprag_p101_00117"", ""shiprag_p102_00118"", ""shiprag_p103_00119"", ""shiprag_p104_00120"", ""shiprag_p105_00121"", ""shiprag_p106_00122"", ""shiprag_p106_00123"", ""shiprag_p107_00124"", ""shiprag_p108_00125"", ""shiprag_p109_00126"", ""shiprag_p110_00127"", ""shiprag_p111_00128""]",0.95
ProcessObject_分段,ProcessObject_髓_撬分段,分段,ProcessObject,contains,包含,髓、撬分段,ProcessObject,髓、撬分段的装配,[136],"[""shiprag_p136_00155""]",0.7
Component_分段II,Measurement_中心线,分段II,Component,contains,包含,中心线,Measurement,使其上中心线成水平,[97],"[""shiprag_p097_00113""]",0.8
Process_分段上的准备工作,Measurement_分段对合线,分段上的准备工作,Process,contains,包含,分段对合线,Measurement,在分段上面出供对接用的分段对合线,[157],"[""shiprag_p157_00180""]",0.9
Process_分段上的准备工作,Measurement_定位基准线,分段上的准备工作,Process,contains,包含,定位基准线,Measurement,重新勘画分段上的定位基准线,[157],"[""shiprag_p157_00180""]",0.9
Parameter_分段代码,Parameter_上下层次码,分段代码,Parameter,contains,包含,上下层次码,Parameter,五码位代码中的横向位置码和上下层次码可以空缺。,[21],"[""shiprag_p021_00024""]",0.9
Parameter_分段代码,Parameter_分段顺序码,分段代码,Parameter,contains,包含,分段顺序码,Parameter,五码位代码中的横向位置码和上下层次码可以空缺。,[21],"[""shiprag_p021_00024""]",0.9
Parameter_分段代码,Parameter_横向位置码,分段代码,Parameter,contains,包含,横向位置码,Parameter,五码位代码中的横向位置码和上下层次码可以空缺。,[21],"[""shiprag_p021_00024""]",0.9
ProcessObject_分段划分图,ProcessObject_42000吨散装货船的分段划分,分段划分图,ProcessObject,contains,包含,42000吨散装货船的分段划分,ProcessObject,图1-11为42000吨散装货船的分段划分情况,[14],"[""shiprag_p014_00015""]",0.9
Process_分段吊装程序,ProcessObject_分段划分图,分段吊装程序,Process,contains,包含,分段划分图,ProcessObject,用分段划分图反映吊装顺序,[159],"[""shiprag_p159_00183""]",0.8
Operation_分段吊运与翻身,Operation_空中翻身,分段吊运与翻身,Operation,contains,包含,空中翻身,Operation,分段翻身有空中翻身和落地滚翻两种方式。,[23],"[""shiprag_p023_00026""]",0.9
Operation_分段吊运与翻身,Operation_落地滚翻,分段吊运与翻身,Operation,contains,包含,落地滚翻,Operation,分段翻身有空中翻身和落地滚翻两种方式。,[23],"[""shiprag_p023_00026""]",0.9
Process_分段建造,Process_船体分段划分,分段建造,Process,contains,包含,船体分段划分,Process,"采用分段建造是现代造船的主要特征之一。在船体生产设计阶段,都以分段为结构单元提供分段工作图",[13],"[""shiprag_p013_00014""]",0.9
Process_分段装配,Operation_倒装,分段装配,Process,contains,包含,倒装,Operation,按前者划分有正装、倒装、侧装和卧装,[112],"[""shiprag_p112_00129""]",0.8
Process_分段装配,Operation_正装,分段装配,Process,contains,包含,正装,Operation,按前者划分有正装、倒装、侧装和卧装,[112],"[""shiprag_p112_00129""]",0.8
ProcessObject_双层底分段,Process_立体框架的装配,双层底分段,ProcessObject,contains,包含,立体框架的装配,Process,"双层底分段,边舱分段的装配中常见的一种分段装配方式",[100],"[""shiprag_p100_00116""]",0.8
ProcessObject_号料草图,Parameter_展开净尺寸,号料草图,ProcessObject,contains,包含,展开净尺寸,Parameter,草图中所标注的尺寸均为展开净尺寸。,[57],"[""shiprag_p057_00070""]",0.95
Process_岛式建造,ProcessObject_建造区,岛式建造,Process,contains,包含,建造区,ProcessObject,它将船体在船台上划分成2~3个建造区，俗称为岛。,[152],"[""shiprag_p152_00174""]",0.9
Process_待修船的勘验,Operation_码头勘验,待修船的勘验,Process,contains,包含,码头勘验,Operation,修船的勘验有以下两种方式。(2)码头勘验,[183],"[""shiprag_p183_00216""]",0.9
Process_待修船的勘验,Measurement_船体钢板厚度测量,待修船的勘验,Process,contains,包含,船体钢板厚度测量,Measurement,"对于船体结构,主要进行以下两个方面的勘测。(1)船体钢板厚度的测量",[183],"[""shiprag_p183_00216""]",0.9
Process_待修船的勘验,Operation_随船勘验,待修船的勘验,Process,contains,包含,随船勘验,Operation,修船的勘验有以下两种方式。(1)随船勘验,[183],"[""shiprag_p183_00216""]",0.9
ToolEquipment_望远镜,ToolEquipment_激光束,望远镜,ToolEquipment,contains,包含,激光束,ToolEquipment,激光束由其中心射出,[8],"[""shiprag_p008_00009""]",0.8
ToolEquipment_望远镜,ToolEquipment_瞄准器,望远镜,ToolEquipment,contains,包含,瞄准器,ToolEquipment,瞄准器设在望远镜外,[8],"[""shiprag_p008_00009""]",0.8
Process_板的换新,Operation_整板更换,板的换新,Process,contains,包含,整板更换,Operation,板的更换分整板更换和局部更换两种,[187],"[""shiprag_p187_00223""]",0.9
Process_板缝放样,Operation_横缝放样,板缝放样,Process,contains,包含,横缝放样,Operation,板缝放样包括横缝放样和纵缝放样,[55],"[""shiprag_p055_00068""]",0.95
Process_板缝放样,Operation_纵缝放样,板缝放样,Process,contains,包含,纵缝放样,Operation,板缝放样包括横缝放样和纵缝放样,[55],"[""shiprag_p055_00068""]",0.95
Process_理论型线放样,Operation_作中纵剖线,理论型线放样,Process,contains,包含,作中纵剖线,Operation,理论型线放样的具体步骤如下。1.作中纵剖线(崩舰轮廊线),[38],"[""shiprag_p038_00047""]",0.9
Chapter_第七章船体修理,Process_三角形展开法,第七章船体修理,Chapter,contains,包含,三角形展开法,Process,实体出现在该章节文本块中,[188],"[""shiprag_p188_00225""]",0.8
Chapter_第七章船体修理,Component_下甲板,第七章船体修理,Chapter,contains,包含,下甲板,Component,实体出现在该章节文本块中,[181],"[""shiprag_p181_00214""]",0.8
Chapter_第七章船体修理,ToolEquipment_专用器厚工具,第七章船体修理,Chapter,contains,包含,专用器厚工具,ToolEquipment,三元组尾实体出现在该章节,[184],"[""shiprag_p184_00218""]",0.8
Chapter_第七章船体修理,Operation_侧板修理作业,第七章船体修理,Chapter,contains,包含,侧板修理作业,Operation,实体出现在该章节文本块中,[181],"[""shiprag_p181_00213""]",0.8
Chapter_第七章船体修理,Process_修船作业,第七章船体修理,Chapter,contains,包含,修船作业,Process,实体出现在该章节文本块中,[181],"[""shiprag_p181_00213""]",0.8
Chapter_第七章船体修理,Measurement_共同凹陷变形的允许挠度,第七章船体修理,Chapter,contains,包含,共同凹陷变形的允许挠度,Measurement,实体出现在该章节文本块中,[182],"[""shiprag_p182_00215""]",0.8
Chapter_第七章船体修理,Defect_凹陷,第七章船体修理,Chapter,contains,包含,凹陷,Defect,实体出现在该章节文本块中,"[180, 186]","[""shiprag_p180_00212"", ""shiprag_p186_00221""]",0.8
Chapter_第七章船体修理,Measurement_切割线,第七章船体修理,Chapter,contains,包含,切割线,Measurement,实体出现在该章节文本块中,[190],"[""shiprag_p190_00228""]",0.8
Chapter_第七章船体修理,Measurement_割键线,第七章船体修理,Chapter,contains,包含,割键线,Measurement,实体出现在该章节文本块中,[189],"[""shiprag_p189_00227""]",0.8
Chapter_第七章船体修理,Operation_加贴补板,第七章船体修理,Chapter,contains,包含,加贴补板,Operation,实体出现在该章节文本块中,[185],"[""shiprag_p185_00219""]",0.8
Chapter_第七章船体修理,Operation_单面焊,第七章船体修理,Chapter,contains,包含,单面焊,Operation,实体出现在该章节文本块中,[183],"[""shiprag_p183_00217""]",0.8
Chapter_第七章船体修理,ToolEquipment_卷尺,第七章船体修理,Chapter,contains,包含,卷尺,ToolEquipment,实体出现在该章节文本块中,[187],"[""shiprag_p187_00223""]",0.8
Chapter_第七章船体修理,Operation_可燃气体测爆检查,第七章船体修理,Chapter,contains,包含,可燃气体测爆检查,Operation,实体出现在该章节文本块中,[181],"[""shiprag_p181_00213""]",0.8
Chapter_第七章船体修理,Component_围壁,第七章船体修理,Chapter,contains,包含,围壁,Component,实体出现在该章节文本块中,[189],"[""shiprag_p189_00227""]",0.8
Chapter_第七章船体修理,Process_围壁下部修理,第七章船体修理,Chapter,contains,包含,围壁下部修理,Process,实体出现在该章节文本块中,[189],"[""shiprag_p189_00227""]",0.8
Chapter_第七章船体修理,Component_围壁板,第七章船体修理,Chapter,contains,包含,围壁板,Component,实体出现在该章节文本块中,[190],"[""shiprag_p190_00228""]",0.8
Chapter_第七章船体修理,Operation_塞焊,第七章船体修理,Chapter,contains,包含,塞焊,Operation,实体出现在该章节文本块中,[186],"[""shiprag_p186_00221""]",0.8
