id,name,type,aliases,definition,source_pages,source_chunks,confidence
ProcessObject_货舱边底分段,货舱边底分段,ProcessObject,[],货舱边底分段,[16],"[""shiprag_p016_00017""]",0.65
ProcessObject_货舱边庭分段,货舱边庭分段,ProcessObject,[],货舱边庭分段,[16],"[""shiprag_p016_00017""]",0.65
ProcessObject_贴补,贴补,ProcessObject,[],,[185],"[""shiprag_p185_00220""]",0.9
ProcessObject_过渡接头,过渡接头,ProcessObject,[],管路变口或变径处的过渡连接部件,[79],"[""shiprag_p079_00095""]",0.8667
ProcessObject_运输类船舶,运输类船舶,ProcessObject,[],,[181],"[""shiprag_p181_00214""]",0.8
ProcessObject_逆直线,逆直线,ProcessObject,[],,[60],"[""shiprag_p060_00073""]",0.95
ProcessObject_通用支柱式胎架,通用支柱式胎架,ProcessObject,[],船厂广泛使用的胎架类型,"[60, 125]","[""shiprag_p060_00074"", ""shiprag_p125_00143""]",0.88
ProcessObject_造船坞,造船坞,ProcessObject,[],"通常为浅均,适用于大型和超大型船舶建造的工艺对象",[151],"[""shiprag_p151_00173""]",0.95
ProcessObject_钢材,钢材,ProcessObject,[],,[30],"[""shiprag_p030_00036""]",0.9
ProcessObject_钢材预处理流水线,钢材预处理流水线,ProcessObject,[],,[30],"[""shiprag_p030_00036""]",0.9
ProcessObject_钻孔,钻孔,ProcessObject,[],,[185],"[""shiprag_p185_00220""]",0.85
ProcessObject_面在平直型钢上的一条直线,面在平直型钢上的一条直线,ProcessObject,[],,[63],"[""shiprag_p063_00077""]",0.9
ProcessObject_驾驶甲板机舱棚顶,驾驶甲板机舱棚顶,ProcessObject,[],,[106],"[""shiprag_p106_00122""]",0.85
ProcessObject_高度标杆,高度标杆,ProcessObject,[],船台两侧设置的用于画高度线的基准结构,[159],"[""shiprag_p159_00183""]",0.894
ProcessObject_龙骨墩,龙骨墩,ProcessObject,[],总装阶段船体和分段的支承装置,[155],"[""shiprag_p155_00178""]",0.91
QualityRequirement_1_2板厚处,1/2板厚处,QualityRequirement,[],,[85],"[""shiprag_p085_00101""]",0.95
QualityRequirement_II类航区,II类航区,QualityRequirement,[],船体构件厚度允许蚀耗的最大极限,[181],"[""shiprag_p181_00214""]",0.8
QualityRequirement_I类航区,I类航区,QualityRequirement,[],船体构件厚度允许蚀耗的极限最小,[181],"[""shiprag_p181_00214""]",0.8
QualityRequirement_中性层位置,中性层位置,QualityRequirement,[],弯曲板材的中性层位置与其相对弯曲半径r/t有关,[85],"[""shiprag_p085_00101""]",0.925
QualityRequirement_二次除锈率,二次除锈率,QualityRequirement,[],分段二次除锈的工作量,[30],"[""shiprag_p030_00036"", ""shiprag_p030_00037""]",0.7875
QualityRequirement_交船,交船,QualityRequirement,[],,[29],"[""shiprag_p029_00034""]",0.85
QualityRequirement_仪器水平度校准,仪器水平度校准,QualityRequirement,[],,[8],"[""shiprag_p008_00008""]",0.97
QualityRequirement_保证船舶安全航行,保证船舶安全航行,QualityRequirement,[],,[179],"[""shiprag_p179_00210""]",0.9
QualityRequirement_光顺过渡,光顺过渡,QualityRequirement,[],,[177],"[""shiprag_p177_00208""]",0.75
QualityRequirement_加工依据,加工依据,QualityRequirement,[],,[57],"[""shiprag_p057_00070""]",0.85
QualityRequirement_加强分段的刚性,加强分段的刚性,QualityRequirement,[],,[26],"[""shiprag_p026_00030""]",0.9
QualityRequirement_国内沿海航区,国内沿海航区,QualityRequirement,[],90°以东及南纬10°以北的我国近海海域,[181],"[""shiprag_p181_00214""]",0.8
QualityRequirement_型线改动需求,型线改动需求,QualityRequirement,[],,[44],"[""shiprag_p044_00054""]",0.85
QualityRequirement_基线高度,基线高度,QualityRequirement,[],,[12],"[""shiprag_p012_00013""]",0.9
QualityRequirement_实形,实形,QualityRequirement,[],物体的实际形状,[66],"[""shiprag_p066_00080""]",0.8
QualityRequirement_展开图,展开图,QualityRequirement,[],,[74],"[""shiprag_p074_00090""]",0.9
QualityRequirement_崩部,崩部,QualityRequirement,[],"51,52***59为崩部,由第一货舱前舱壁向首排序",[21],"[""shiprag_p021_00024""]",0.675
QualityRequirement_平整光滑的表面,平整光滑的表面,QualityRequirement,[],,[62],"[""shiprag_p062_00076""]",0.75
QualityRequirement_弯曲板材的中性层位置,弯曲板材的中性层位置,QualityRequirement,[],,[85],"[""shiprag_p085_00101""]",0.9
QualityRequirement_折角弯板的展开长度,折角弯板的展开长度,QualityRequirement,[],,[85],"[""shiprag_p085_00101""]",0.85
QualityRequirement_损坏情况评估,损坏情况评估,QualityRequirement,[],,[191],"[""shiprag_p191_00229""]",0.7
QualityRequirement_控制焊接变形,控制焊接变形,QualityRequirement,[],,[165],"[""shiprag_p165_00191""]",0.8
QualityRequirement_推行壳销涂一体化,推行壳销涂一体化,QualityRequirement,[],,[18],"[""shiprag_p018_00019""]",0.8
QualityRequirement_提高设计效率,提高设计效率,QualityRequirement,[],,[18],"[""shiprag_p018_00019""]",0.8
QualityRequirement_机舱区,机舱区,QualityRequirement,[],"31,32-39为机舱区,由机舱前舱壁向尾排序",[21],"[""shiprag_p021_00024""]",0.775
QualityRequirement_测量孔周围的毛刺,测量孔周围的毛刺,QualityRequirement,[],测量前需清除的缺陷,[183],"[""shiprag_p183_00217""]",0.825
QualityRequirement_涂装工作量,涂装工作量,QualityRequirement,[],,[29],"[""shiprag_p029_00035""]",0.9
QualityRequirement_涂装成本,涂装成本,QualityRequirement,[],,[29],"[""shiprag_p029_00034""]",0.9
QualityRequirement_漆膜保护,漆膜保护,QualityRequirement,[],施工中保护漆膜的措施,[32],"[""shiprag_p032_00039""]",0.7
QualityRequirement_相贯线,相贯线,QualityRequirement,[],两个几何形体相交时形成的表面相交线,[71],"[""shiprag_p071_00086""]",0.85
QualityRequirement_简化图面,简化图面,QualityRequirement,[],,[18],"[""shiprag_p018_00019""]",0.8
QualityRequirement_管路变口或变径处,管路变口或变径处,QualityRequirement,[],,[79],"[""shiprag_p079_00095""]",0.9
QualityRequirement_纵横构件垂直于基面,纵横构件垂直于基面,QualityRequirement,[],,[122],"[""shiprag_p122_00140""]",0.85
QualityRequirement_组织造船生产,组织造船生产,QualityRequirement,[],,[18],"[""shiprag_p018_00019""]",0.8
QualityRequirement_维持船舶安全正常航行,维持船舶安全正常航行,QualityRequirement,[],,[179],"[""shiprag_p179_00210""]",0.9
QualityRequirement_自动焊缝质量,自动焊缝质量,QualityRequirement,[],,[123],"[""shiprag_p123_00141""]",0.75
QualityRequirement_舰柱强度要求,舰柱强度要求,QualityRequirement,[],,[98],"[""shiprag_p098_00114""]",0.85
QualityRequirement_舰部,舰部,QualityRequirement,[],"41,42-49为舰部,由机舱后舱壁向尾排序",[21],"[""shiprag_p021_00024""]",0.725
QualityRequirement_船体分段工作图,船体分段工作图,QualityRequirement,[],,[18],"[""shiprag_p018_00020""]",0.8
QualityRequirement_船台反变形,船台反变形,QualityRequirement,[],,[152],"[""shiprag_p152_00174""]",0.8
QualityRequirement_船舶批部外侧,船舶批部外侧,QualityRequirement,[],,[53],"[""shiprag_p053_00065""]",0.9
QualityRequirement_装焊质量,装焊质量,QualityRequirement,[],,[14],"[""shiprag_p014_00015""]",0.8
QualityRequirement_货舱区,货舱区,QualityRequirement,[],"1,2-29为货舱区域,由机舱前舱壁向首排序",[21],"[""shiprag_p021_00024""]",0.825
QualityRequirement_钢材锈蚀等级,钢材锈蚀等级,QualityRequirement,[],"钢材锈蚀按其由轻到重分A,B,C三级",[30],"[""shiprag_p030_00037""]",0.85
QualityRequirement_铅垂状态,铅垂状态,QualityRequirement,[],高度标杆为便于测量需保持的垂直状态,[159],"[""shiprag_p159_00183""]",0.86
QualityRequirement_间隙大小,间隙大小,QualityRequirement,[],,[165],"[""shiprag_p165_00191""]",0.75
QualityRequirement_零件标记,零件标记,QualityRequirement,[],,[57],"[""shiprag_p057_00070""]",0.9
QualityRequirement_预处理质量,预处理质量,QualityRequirement,[],,[30],"[""shiprag_p030_00036""]",0.8
StandardSafety_H面,H面,StandardSafety,[],投影面之一,[66],"[""shiprag_p066_00080""]",0.875
StandardSafety_V面,V面,StandardSafety,[],投影面之一,[66],"[""shiprag_p066_00080""]",0.875
StandardSafety_正切胎架,正切胎架,StandardSafety,[],,[122],"[""shiprag_p122_00140""]",0.85
StandardSafety_海洋工业大气环境,海洋工业大气环境,StandardSafety,[],船厂所处的大气环境类型,[30],"[""shiprag_p030_00037""]",0.775
StandardSafety_第二胎架基面,第二胎架基面,StandardSafety,[],,[131],"[""shiprag_p131_00149""]",0.7
StandardSafety_表列标准,表列标准,StandardSafety,[],,[183],"[""shiprag_p183_00216""]",0.7
ToolEquipment_下水装置,下水装置,ToolEquipment,[],用于船舶下水的设备,[156],"[""shiprag_p156_00179""]",0.8
ToolEquipment_专用器厚工具,专用器厚工具,ToolEquipment,[],,[184],"[""shiprag_p184_00218""]",0.7
ToolEquipment_临时支撑,临时支撑,ToolEquipment,[],装配时使用的临时固定装置,[141],"[""shiprag_p141_00161""]",0.7
ToolEquipment_光学对点,光学对点,ToolEquipment,[],用于对准基准点的设备,[8],"[""shiprag_p008_00009""]",0.775
ToolEquipment_制动扳手,制动扳手,ToolEquipment,[],"制动扳手和微动螺旋用于固定仪器和望远镜或对其进行微调,控制其在水平和竖直面内的转动",[9],"[""shiprag_p009_00010""]",0.8
ToolEquipment_半宽和高度样棒,半宽和高度样棒,ToolEquipment,[],,[38],"[""shiprag_p038_00047""]",0.8
ToolEquipment_卷尺,卷尺,ToolEquipment,[],测量工具,[11],"[""shiprag_p011_00012""]",0.85
ToolEquipment_压条,压条,ToolEquipment,[],,[43],"[""shiprag_p043_00053""]",0.8
ToolEquipment_压缩空气,压缩空气,ToolEquipment,[],碳弧气刨使用的工具设备,[27],"[""shiprag_p027_00031""]",0.9
ToolEquipment_双角度水准尺,双角度水准尺,ToolEquipment,[],,[131],"[""shiprag_p131_00149""]",0.9
ToolEquipment_反光镜,反光镜,ToolEquipment,[],反光镜能将光线反射进仪器内以照亮水平度盘,[10],"[""shiprag_p010_00011""]",0.9
ToolEquipment_反变形胎板,反变形胎板,ToolEquipment,[],用于控制焊接变形的型钢连接装置,[97],"[""shiprag_p097_00113""]",0.775
ToolEquipment_可调支柱,可调支柱,ToolEquipment,[],用于调整胎架高度的装置,[125],"[""shiprag_p125_00143""]",0.8
ToolEquipment_吊索,吊索,ToolEquipment,[],用于吊运分段的绳索,"[24, 25]","[""shiprag_p024_00028"", ""shiprag_p025_00029""]",0.875
ToolEquipment_吊车,吊车,ToolEquipment,[],用于分段吊运的工具设备,[24],"[""shiprag_p024_00027""]",0.9
ToolEquipment_圆水准器,圆水准器,ToolEquipment,[],用于判断仪器是否放平的设备,[8],"[""shiprag_p008_00009""]",0.85
ToolEquipment_平台,平台,ToolEquipment,[],子分段装配的支撑结构,[116],"[""shiprag_p116_00133""]",0.85
ToolEquipment_平台或胎架,平台或胎架,ToolEquipment,[],,[116],"[""shiprag_p116_00133""]",0.9
ToolEquipment_底板胎架,底板胎架,ToolEquipment,[],分段是在底板胎架上正装的,[119],"[""shiprag_p119_00137""]",0.75
ToolEquipment_微光经纬仪,微光经纬仪,ToolEquipment,[],在斜船台上用微光经纬仪测量底部分段距基线高度的操作见图1-4,"[10, 158]","[""shiprag_p010_00011"", ""shiprag_p158_00182""]",0.8
ToolEquipment_微动螺旋,微动螺旋,ToolEquipment,[],"制动扳手和微动螺旋用于固定仪器和望远镜或对其进行微调,控制其在水平和竖直面内的转动",[9],"[""shiprag_p009_00010""]",0.8
ToolEquipment_抛丸,抛丸,ToolEquipment,[],,[30],"[""shiprag_p030_00036""]",0.8
ToolEquipment_望远镜,望远镜,ToolEquipment,[],用于观察目标的工具,"[8, 9]","[""shiprag_p008_00009"", ""shiprag_p009_00010""]",0.8329
ToolEquipment_木质三角样板,木质三角样板,ToolEquipment,[],传统外板弯曲加工工具,[58],"[""shiprag_p058_00071""]",0.9
ToolEquipment_木质样条,木质样条,ToolEquipment,[],用于绘制曲线的工具,[187],"[""shiprag_p187_00223""]",0.775
ToolEquipment_松紧螺,松紧螺,ToolEquipment,[],用于固定舱壁与底部分段,[166],"[""shiprag_p166_00193""]",0.85
ToolEquipment_松紧螺丝,松紧螺丝,ToolEquipment,[],用于调整甲板位置的工具,"[137, 168, 171, 172]","[""shiprag_p137_00157"", ""shiprag_p168_00195"", ""shiprag_p171_00199"", ""shiprag_p172_00200""]",0.7812
ToolEquipment_样条,样条,ToolEquipment,[],用于检查线型的工具,[187],"[""shiprag_p187_00224""]",0.85
ToolEquipment_样棒,样棒,ToolEquipment,[],,[47],"[""shiprag_p047_00057""]",0.7333
ToolEquipment_样棒A,样棒A,ToolEquipment,[],,[51],"[""shiprag_p051_00062""]",0.8
ToolEquipment_桑拱样板,桑拱样板,ToolEquipment,[],测量工具,[57],"[""shiprag_p057_00070""]",0.8
ToolEquipment_梁拱样板,梁拱样板,ToolEquipment,[],,"[38, 48]","[""shiprag_p038_00047"", ""shiprag_p048_00058""]",0.78
ToolEquipment_梳状马板,梳状马板,ToolEquipment,[],控制焊接变形的辅助工具,[165],"[""shiprag_p165_00191""]",0.825
ToolEquipment_水平,水平,ToolEquipment,[],测量工具,[11],"[""shiprag_p011_00012""]",0.8
ToolEquipment_水平和竖直度盘,水平和竖直度盘,ToolEquipment,[],水平和竖直度盘用于测量和反映视准轴的水平角和竖直角,[9],"[""shiprag_p009_00010""]",0.8
ToolEquipment_水平软管,水平软管,ToolEquipment,[],用于在胎板上画出水平线的工具,"[11, 136, 158, 169, 174]","[""shiprag_p011_00012"", ""shiprag_p136_00156"", ""shiprag_p158_00182"", ""shiprag_p169_00196"", ""shiprag_p174_00202""]",0.8444
ToolEquipment_水平软管本尺,水平软管本尺,ToolEquipment,[],用于测量的工具,[175],"[""shiprag_p175_00204""]",0.8
ToolEquipment_活络支柱胎架,活络支柱胎架,ToolEquipment,[],用于甲板半立体分段装配的胎架,[135],"[""shiprag_p135_00154""]",0.925
ToolEquipment_活络样板,活络样板,ToolEquipment,[],手工放样时用于外板弯曲加工的木质三角样板现已被铝质活络样板所取代,[58],"[""shiprag_p058_00071""]",0.8167
ToolEquipment_激光束,激光束,ToolEquipment,[],由激光器射出的光束,[8],"[""shiprag_p008_00009""]",0.8
ToolEquipment_激光经纬仪,激光经纬仪,ToolEquipment,[],精密光学测量仪器,"[8, 9, 12, 35, 36, 134, 136, 157, 159, 167, 173, 174]","[""shiprag_p008_00008"", ""shiprag_p009_00010"", ""shiprag_p012_00013"", ""shiprag_p035_00043"", ""shiprag_p036_00044"", ""shiprag_p134_00153"", ""shiprag_p136_00156"", ""shiprag_p157_00181"", ""shiprag_p159_00183"", ""shiprag_p167_00194"", ""shiprag_p173_00201"", ""shiprag_p174_00202"", ""shiprag_p174_00203""]",0.8733
ToolEquipment_电焊,电焊,ToolEquipment,[],,[183],"[""shiprag_p183_00217""]",0.85
ToolEquipment_直流焊机,直流焊机,ToolEquipment,[],,[26],"[""shiprag_p026_00030""]",0.8
ToolEquipment_短样棒,短样棒,ToolEquipment,[],用于录取各站梁拱高度的工具,[40],"[""shiprag_p040_00050""]",0.825
ToolEquipment_碳弧气刨,碳弧气刨,ToolEquipment,[],船体建造中用于切割或修复的工具,[32],"[""shiprag_p032_00039""]",0.8
ToolEquipment_碳强气刨,碳强气刨,ToolEquipment,[],,[31],"[""shiprag_p031_00038""]",0.7
ToolEquipment_碳棒,碳棒,ToolEquipment,[],碳弧气刨工具,"[27, 28]","[""shiprag_p027_00032"", ""shiprag_p028_00033""]",0.8625
ToolEquipment_移船设备,移船设备,ToolEquipment,[],用于移动船舶的设备,[156],"[""shiprag_p156_00179""]",0.8
ToolEquipment_线锤,线锤,ToolEquipment,[],测量工具,"[11, 35, 97, 133]","[""shiprag_p011_00012"", ""shiprag_p035_00043"", ""shiprag_p097_00113"", ""shiprag_p133_00151""]",0.8071
ToolEquipment_经纬仪,经纬仪,ToolEquipment,[],经纬仪是精密的光学仪器,"[10, 31]","[""shiprag_p010_00011"", ""shiprag_p031_00038""]",0.7778
ToolEquipment_肋骨型线台,肋骨型线台,ToolEquipment,[],配合活络样板使用的1:1比例工具,[58],"[""shiprag_p058_00071""]",0.75
ToolEquipment_肋骨样条,肋骨样条,ToolEquipment,[],用于制作外板加工样板的工具,[187],"[""shiprag_p187_00224""]",0.8
ToolEquipment_胎架,胎架,ToolEquipment,[],胎架,"[53, 96, 97, 102, 104, 113, 116, 147]","[""shiprag_p053_00065"", ""shiprag_p096_00112"", ""shiprag_p097_00113"", ""shiprag_p102_00118"", ""shiprag_p104_00120"", ""shiprag_p113_00130"", ""shiprag_p116_00133"", ""shiprag_p147_00169""]",0.8263
ToolEquipment_脚螺旋,脚螺旋,ToolEquipment,[],用于调整仪器基面水平的工具,[8],"[""shiprag_p008_00009""]",0.875
ToolEquipment_荡线锤,荡线锤,ToolEquipment,[],,"[167, 168]","[""shiprag_p167_00194"", ""shiprag_p168_00195""]",0.7
ToolEquipment_葫芦,葫芦,ToolEquipment,[],,[138],"[""shiprag_p138_00158""]",0.6
ToolEquipment_角尺,角尺,ToolEquipment,[],角尺法中用于投点的工具,[35],"[""shiprag_p035_00043""]",0.8
ToolEquipment_读数显微镜,读数显微镜,ToolEquipment,[],"转动读数显微镜的目镜,以使刻线尽量清晰",[10],"[""shiprag_p010_00011""]",0.9
ToolEquipment_起重机,起重机,ToolEquipment,[],船厂用于吊装的设备,[32],"[""shiprag_p032_00039""]",0.7
ToolEquipment_辅助平面,辅助平面,ToolEquipment,[],用于求相贯线的平面,[72],"[""shiprag_p072_00087""]",0.8
ToolEquipment_酸洗,酸洗,ToolEquipment,[],,[30],"[""shiprag_p030_00036""]",0.8
ToolEquipment_钢丝,钢丝,ToolEquipment,[],,[129],"[""shiprag_p129_00147""]",0.7
ToolEquipment_钢卷尺,钢卷尺,ToolEquipment,[],,[38],"[""shiprag_p038_00047""]",0.85
ToolEquipment_钢盘尺,钢盘尺,ToolEquipment,[],,[46],"[""shiprag_p046_00056""]",0.9
ToolEquipment_钢索,钢索,ToolEquipment,[],分段吊运的重要属具,[25],"[""shiprag_p025_00029""]",0.9
ToolEquipment_铝质活络样板,铝质活络样板,ToolEquipment,[],取代木质样板的铝制工具,[58],"[""shiprag_p058_00071""]",0.9
ToolEquipment_防倾马板,防倾马板,ToolEquipment,[],用于防止构件倾覆的工具,[126],"[""shiprag_p126_00144""]",0.8
ToolEquipment_高压水,高压水,ToolEquipment,[],用于清除船体表面杂质的设备,[29],"[""shiprag_p029_00035""]",0.775
ToolEquipment_高度标杆,高度标杆,ToolEquipment,[],测量分段高度的辅助工具,[169],"[""shiprag_p169_00196""]",0.75
ToolEquipment_龙骨墩止滑器,龙骨墩止滑器,ToolEquipment,[],用于防止船舶移动的设备,[156],"[""shiprag_p156_00179""]",0.7
