head_id,tail_id,head,head_type,relation,relation_zh,tail,tail_type,evidence,source_pages,source_chunks,confidence
Component_活络样板,Component_立杆,活络样板,Component,composed_of,由……组成,立杆,Component,活络样板由立杆、横杆、扇形连接板、伸缩杆、弹资钢带和紧固螺栓组成,[59],"[""shiprag_p059_00072""]",0.9
Component_活络样板,Component_紧固螺栓,活络样板,Component,composed_of,由……组成,紧固螺栓,Component,活络样板由立杆、横杆、扇形连接板、伸缩杆、弹资钢带和紧固螺栓组成,[59],"[""shiprag_p059_00072""]",0.9
ProcessObject_烟窗,Component_围板,烟窗,ProcessObject,composed_of,由……组成,围板,Component,烟窗由前后左右共4块组垂直加强材成,[107],"[""shiprag_p107_00124""]",0.9
Process_立体框架,ProcessObject_双层底框架,立体框架,Process,composed_of,由……组成,双层底框架,ProcessObject,将尺寸较大的纵横骨架预先装配成立体框架,[100],"[""shiprag_p100_00116""]",0.8
Process_纵剖线,Component_辅助投影点,纵剖线,Process,composed_of,由……组成,辅助投影点,Component,得到纵剖线的崩舰端点和辅助投影点,[41],"[""shiprag_p041_00051""]",0.75
Component_组合件,Component_组合件类型区分号,组合件,Component,composed_of,由……组成,组合件类型区分号,Component,组合件类型区分号用两位英文字母表示,[22],"[""shiprag_p022_00025""]",0.8
ProcessObject_组合件,Component_部件和零件,组合件,ProcessObject,composed_of,由……组成,部件和零件,Component,由若干个部件和零件经过两次或多次装配焊接,[18],"[""shiprag_p018_00020""]",0.85
Process_肋骨型值样棒,Component_高度型值样棒,肋骨型值样棒,Process,composed_of,由……组成,高度型值样棒,Component,制作各自的高度型值样梯和半宽型值样棒,[46],"[""shiprag_p046_00056""]",0.9
Component_肋骨型线,Component_上甲板,肋骨型线,Component,composed_of,由……组成,上甲板,Component,肋骨型线反映上甲板构成的船体外壳横向剖面的形状,[51],"[""shiprag_p051_00063""]",0.8
Component_肋骨型线,Component_外板,肋骨型线,Component,composed_of,由……组成,外板,Component,肋骨型线反映外板和上甲板构成的船体外壳横向剖面的形状,[51],"[""shiprag_p051_00063""]",0.85
Component_肋骨型线图,Component_肋骨型线,肋骨型线图,Component,composed_of,由……组成,肋骨型线,Component,肋骨型线图由助骨型线、甲板梁拱线和结构线组成,[45],"[""shiprag_p045_00055""]",0.9
ProcessObject_胎架,Component_胎架基面,胎架,ProcessObject,composed_of,由……组成,胎架基面,Component,胎架的基面,[149],"[""shiprag_p149_00171""]",0.6
Component_能板外板,Component_随半立体段外板,能板外板,Component,composed_of,由……组成,随半立体段外板,Component,能板外板随半立体段外板,[15],"[""shiprag_p015_00016""]",0.7
Component_脚手架,Component_立体框架,脚手架,Component,composed_of,由……组成,立体框架,Component,把这些立体框架一节节地接高和接宽,[153],"[""shiprag_p153_00176""]",0.8
Component_舰柱,Component_柱接头端面,舰柱,Component,composed_of,由……组成,柱接头端面,Component,舰柱被划分为6段制造,[96],"[""shiprag_p096_00112""]",0.9
Component_部件,Component_部件类型区分号,部件,Component,composed_of,由……组成,部件类型区分号,Component,部件类型区分号用一位英文字母表示,[22],"[""shiprag_p022_00025""]",0.8
Component_随半立体段外板,ProcessObject_P型分段,随半立体段外板,Component,composed_of,由……组成,P型分段,ProcessObject,外板P型分段,[15],"[""shiprag_p015_00016""]",0.7
Component_零件,Component_装配阶段区分号,零件,Component,composed_of,由……组成,装配阶段区分号,Component,装配阶段区分号反映的是零件的第一流向,[22],"[""shiprag_p022_00025""]",0.8
Component_预边舱料,Component_能板外板,预边舱料,Component,composed_of,由……组成,能板外板,Component,甲板、预边舱料能板外板,[15],"[""shiprag_p015_00016""]",0.7
Chapter_II段,Process_槐杆总装,II段,Chapter,contains,包含,槐杆总装,Process,"将II段作为定位段吊上胎架。由于该段为圆锥体又位于中间,先定位便于槐杆总装。",[105],"[""shiprag_p105_00121""]",0.9
ProcessObject_一般位置平面,QualityRequirement_实形,一般位置平面,ProcessObject,contains,包含,实形,QualityRequirement,求空间一般位置平面的实形,[66],"[""shiprag_p066_00080""]",0.8
Component_上层建筑,Component_围壁,上层建筑,Component,contains,包含,围壁,Component,"在围整无构架的一面,中心线画出围壁的全部余量",[177],"[""shiprag_p177_00207""]",0.85
Component_上层建筑,Component_横舱壁,上层建筑,Component,contains,包含,横舱壁,Component,"上层建筑(1)制作画线样板,用与横舱壁下口相同的画线方法",[177],"[""shiprag_p177_00207""]",0.8
ProcessObject_上甲板甲板外板,ProcessObject_下甲板,上甲板甲板外板,ProcessObject,contains,包含,下甲板,ProcessObject,上甲板甲板外板下甲板,[15],"[""shiprag_p015_00016""]",0.8
ProcessObject_下甲板,ProcessObject_D型分段,下甲板,ProcessObject,contains,包含,D型分段,ProcessObject,下甲板上甲板外板D型分段,[15],"[""shiprag_p015_00016""]",0.8
ProcessObject_下甲板,ProcessObject_F型分段,下甲板,ProcessObject,contains,包含,F型分段,ProcessObject,下甲板上甲板外板F型分段,[15],"[""shiprag_p015_00016""]",0.8
ProcessObject_下甲板,ProcessObject_N型分段,下甲板,ProcessObject,contains,包含,N型分段,ProcessObject,下甲板上甲板外板N型分段,[15],"[""shiprag_p015_00016""]",0.8
ProcessObject_下甲板,ProcessObject_甲板一子分段,下甲板,ProcessObject,contains,包含,甲板一子分段,ProcessObject,下甲板上甲板、预边舱料能板外板随半立体段外板P型分段,[15],"[""shiprag_p015_00016""]",0.7
Component_不可展曲面,ProcessObject_圆柱螺旋面,不可展曲面,Component,contains,包含,圆柱螺旋面,ProcessObject,现以球面和圆柱螺旋面为例,[80],"[""shiprag_p080_00096""]",0.9
Component_不可展曲面,ProcessObject_球面,不可展曲面,Component,contains,包含,球面,ProcessObject,现以球面和圆柱螺旋面为例,[80],"[""shiprag_p080_00096""]",0.9
Chapter_中级船体装配工工艺学,Chapter_第七章船体修理,中级船体装配工工艺学,Chapter,contains,包含,第七章船体修理,Chapter,教材章节,"[179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192]","[""shiprag_p179_00210"", ""shiprag_p180_00211"", ""shiprag_p180_00212"", ""shiprag_p181_00213"", ""shiprag_p181_00214"", ""shiprag_p182_00215"", ""shiprag_p183_00216"", ""shiprag_p183_00217"", ""shiprag_p184_00218"", ""shiprag_p185_00219"", ""shiprag_p185_00220"", ""shiprag_p186_00221"", ""shiprag_p186_00222"", ""shiprag_p187_00223"", ""shiprag_p187_00224"", ""shiprag_p188_00225"", ""shiprag_p189_00226"", ""shiprag_p189_00227"", ""shiprag_p190_00228"", ""shiprag_p191_00229"", ""shiprag_p192_00230""]",0.95
Chapter_中级船体装配工工艺学,Chapter_第三章,中级船体装配工工艺学,Chapter,contains,包含,第三章,Chapter,教材章节,"[64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95]","[""shiprag_p064_00078"", ""shiprag_p065_00079"", ""shiprag_p066_00080"", ""shiprag_p066_00081"", ""shiprag_p067_00082"", ""shiprag_p068_00083"", ""shiprag_p069_00084"", ""shiprag_p070_00085"", ""shiprag_p071_00086"", ""shiprag_p072_00087"", ""shiprag_p073_00088"", ""shiprag_p073_00089"", ""shiprag_p074_00090"", ""shiprag_p075_00091"", ""shiprag_p076_00092"", ""shiprag_p077_00093"", ""shiprag_p078_00094"", ""shiprag_p079_00095"", ""shiprag_p080_00096"", ""shiprag_p081_00097"", ""shiprag_p082_00098"", ""shiprag_p083_00099"", ""shiprag_p084_00100"", ""shiprag_p085_00101"", ""shiprag_p086_00102"", ""shiprag_p087_00103"", ""shiprag_p088_00104"", ""shiprag_p089_00105"", ""shiprag_p090_00106"", ""shiprag_p091_00107"", ""shiprag_p092_00108"", ""shiprag_p093_00109"", ""shiprag_p094_00110"", ""shiprag_p095_00111""]",0.95
Chapter_中级船体装配工工艺学,Chapter_第二章舟,中级船体装配工工艺学,Chapter,contains,包含,第二章舟,Chapter,教材章节,"[33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63]","[""shiprag_p033_00040"", ""shiprag_p033_00041"", ""shiprag_p034_00042"", ""shiprag_p035_00043"", ""shiprag_p036_00044"", ""shiprag_p036_00045"", ""shiprag_p037_00046"", ""shiprag_p038_00047"", ""shiprag_p038_00048"", ""shiprag_p039_00049"", ""shiprag_p040_00050"", ""shiprag_p041_00051"", ""shiprag_p042_00052"", ""shiprag_p043_00053"", ""shiprag_p044_00054"", ""shiprag_p045_00055"", ""shiprag_p046_00056"", ""shiprag_p047_00057"", ""shiprag_p048_00058"", ""shiprag_p048_00059"", ""shiprag_p049_00060"", ""shiprag_p050_00061"", ""shiprag_p051_00062"", ""shiprag_p051_00063"", ""shiprag_p052_00064"", ""shiprag_p053_00065"", ""shiprag_p054_00066"", ""shiprag_p054_00067"", ""shiprag_p055_00068"", ""shiprag_p056_00069"", ""shiprag_p057_00070"", ""shiprag_p058_00071"", ""shiprag_p059_00072"", ""shiprag_p060_00073"", ""shiprag_p060_00074"", ""shiprag_p061_00075"", ""shiprag_p062_00076"", ""shiprag_p063_00077""]",0.95
Chapter_中级船体装配工工艺学,Chapter_第五章,中级船体装配工工艺学,Chapter,contains,包含,第五章,Chapter,教材章节,"[112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149]","[""shiprag_p112_00129"", ""shiprag_p113_00130"", ""shiprag_p114_00131"", ""shiprag_p115_00132"", ""shiprag_p116_00133"", ""shiprag_p116_00134"", ""shiprag_p117_00135"", ""shiprag_p118_00136"", ""shiprag_p119_00137"", ""shiprag_p120_00138"", ""shiprag_p121_00139"", ""shiprag_p122_00140"", ""shiprag_p123_00141"", ""shiprag_p124_00142"", ""shiprag_p125_00143"", ""shiprag_p126_00144"", ""shiprag_p127_00145"", ""shiprag_p128_00146"", ""shiprag_p129_00147"", ""shiprag_p130_00148"", ""shiprag_p131_00149"", ""shiprag_p132_00150"", ""shiprag_p133_00151"", ""shiprag_p133_00152"", ""shiprag_p134_00153"", ""shiprag_p135_00154"", ""shiprag_p136_00155"", ""shiprag_p136_00156"", ""shiprag_p137_00157"", ""shiprag_p138_00158"", ""shiprag_p139_00159"", ""shiprag_p140_00160"", ""shiprag_p141_00161"", ""shiprag_p141_00162"", ""shiprag_p142_00163"", ""shiprag_p143_00164"", ""shiprag_p144_00165"", ""shiprag_p145_00166"", ""shiprag_p146_00167"", ""shiprag_p146_00168"", ""shiprag_p147_00169"", ""shiprag_p148_00170"", ""shiprag_p149_00171""]",0.95
Chapter_中级船体装配工工艺学,Chapter_第五章船体分段的装配,中级船体装配工工艺学,Chapter,contains,包含,第五章船体分段的装配,Chapter,教材章节,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]","[""shiprag_p008_00008"", ""shiprag_p008_00009"", ""shiprag_p009_00010"", ""shiprag_p010_00011"", ""shiprag_p011_00012"", ""shiprag_p012_00013"", ""shiprag_p013_00014"", ""shiprag_p014_00015"", ""shiprag_p015_00016"", ""shiprag_p016_00017"", ""shiprag_p017_00018"", ""shiprag_p018_00019"", ""shiprag_p018_00020"", ""shiprag_p019_00021"", ""shiprag_p019_00022"", ""shiprag_p020_00023"", ""shiprag_p021_00024"", ""shiprag_p022_00025"", ""shiprag_p023_00026"", ""shiprag_p024_00027"", ""shiprag_p024_00028"", ""shiprag_p025_00029"", ""shiprag_p026_00030"", ""shiprag_p027_00031"", ""shiprag_p027_00032"", ""shiprag_p028_00033"", ""shiprag_p029_00034"", ""shiprag_p029_00035"", ""shiprag_p030_00036"", ""shiprag_p030_00037"", ""shiprag_p031_00038"", ""shiprag_p032_00039""]",0.95
Chapter_中级船体装配工工艺学,Chapter_第六章,中级船体装配工工艺学,Chapter,contains,包含,第六章,Chapter,教材章节,"[150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178]","[""shiprag_p150_00172"", ""shiprag_p151_00173"", ""shiprag_p152_00174"", ""shiprag_p153_00175"", ""shiprag_p153_00176"", ""shiprag_p154_00177"", ""shiprag_p155_00178"", ""shiprag_p156_00179"", ""shiprag_p157_00180"", ""shiprag_p157_00181"", ""shiprag_p158_00182"", ""shiprag_p159_00183"", ""shiprag_p159_00184"", ""shiprag_p160_00185"", ""shiprag_p161_00186"", ""shiprag_p161_00187"", ""shiprag_p162_00188"", ""shiprag_p163_00189"", ""shiprag_p164_00190"", ""shiprag_p165_00191"", ""shiprag_p166_00192"", ""shiprag_p166_00193"", ""shiprag_p167_00194"", ""shiprag_p168_00195"", ""shiprag_p169_00196"", ""shiprag_p170_00197"", ""shiprag_p170_00198"", ""shiprag_p171_00199"", ""shiprag_p172_00200"", ""shiprag_p173_00201"", ""shiprag_p174_00202"", ""shiprag_p174_00203"", ""shiprag_p175_00204"", ""shiprag_p176_00205"", ""shiprag_p176_00206"", ""shiprag_p177_00207"", ""shiprag_p177_00208"", ""shiprag_p178_00209""]",0.95
Chapter_中级船体装配工工艺学,Chapter_第四章,中级船体装配工工艺学,Chapter,contains,包含,第四章,Chapter,教材章节,"[96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111]","[""shiprag_p096_00112"", ""shiprag_p097_00113"", ""shiprag_p098_00114"", ""shiprag_p099_00115"", ""shiprag_p100_00116"", ""shiprag_p101_00117"", ""shiprag_p102_00118"", ""shiprag_p103_00119"", ""shiprag_p104_00120"", ""shiprag_p105_00121"", ""shiprag_p106_00122"", ""shiprag_p106_00123"", ""shiprag_p107_00124"", ""shiprag_p108_00125"", ""shiprag_p109_00126"", ""shiprag_p110_00127"", ""shiprag_p111_00128""]",0.95
ProcessObject_侧分段,Component_肘板,侧分段,ProcessObject,contains,包含,肘板,Component,"甲板与侧、侧与底部、舱壁与船壳,都是通过肘板相连接的",[13],"[""shiprag_p013_00014""]",0.9
Process_侧装装配,Component_平行于中线面的平面作为基面,侧装装配,Process,contains,包含,平行于中线面的平面作为基面,Component,"(3)侧装装配时分段处于侧倒位置,以平行于中线面的平面作为基面,见图5-6。",[114],"[""shiprag_p114_00131""]",0.9
Component_内底板,Measurement_中心线,内底板,Component,contains,包含,中心线,Measurement,将内底板上的中心线、肋骨检验线重薪标画清楚,[170],"[""shiprag_p170_00198""]",0.85
ProcessObject_内底板,Component_肋骨,内底板,ProcessObject,contains,包含,肋骨,Component,肋骨型线图中的内底折角线a’~e、下口线α~e'各点分别投影到对应肋骨线上,[90],"[""shiprag_p090_00106""]",0.8
Component_内底板,Measurement_肋骨检验线,内底板,Component,contains,包含,肋骨检验线,Measurement,将内底板上的中心线、肋骨检验线重薪标画清楚,[170],"[""shiprag_p170_00198""]",0.8
Chapter_分段结构,Parameter_固定点数量,分段结构,Chapter,contains,包含,固定点数量,Parameter,固定点数量视分段结构形式而定,[148],"[""shiprag_p148_00170""]",0.85
